lsoa_code,lsoa_name,borough,imd_score,imd_quintile,n_images,mean_gvi,median_gvi,std_gvi,min_gvi,max_gvi,q25_gvi,q75_gvi,status,data_source
E01003271,Lewisham 023E,Lewisham,8.783,Q1_Least,80,17.077789306640625,13.330078125,11.155348353613164,3.472900390625,50.921630859375,8.75701904296875,22.2564697265625,completed,measured
E01003272,Lewisham 014A,Lewisham,18.848,Q2,31,35.60928836945565,36.029052734375,13.815971707381529,13.63525390625,68.12744140625,23.8800048828125,45.5841064453125,completed,measured
E01003273,Lewisham 011A,Lewisham,17.073,Q2,80,14.650039672851562,12.2894287109375,8.527333864183042,2.197265625,33.49609375,8.12530517578125,20.404052734375,completed,measured
E01003274,Lewisham 014B,Lewisham,17.032,Q2,80,4.6279144287109375,3.0517578125,4.89840385698385,0.0,21.807861328125,1.025390625,6.170654296875,completed,measured
E01003275,Lewisham 014C,Lewisham,30.622,Q4,80,13.9202880859375,3.997802734375,22.02621741932085,0.06103515625,73.394775390625,0.70953369140625,10.0494384765625,completed,measured
E01003276,Lewisham 014D,Lewisham,20.711,Q2,80,9.374618530273438,3.6712646484375,10.363275241802883,0.0,34.33837890625,1.025390625,17.4896240234375,completed,measured
E01003277,Lewisham 011B,Lewisham,22.253,Q3,80,15.349273681640623,9.41162109375,14.858046999030414,0.762939453125,43.756103515625,2.7069091796875,27.89306640625,completed,measured
E01003278,Lewisham 011C,Lewisham,26.151,Q3,80,9.758834838867188,7.196044921875,8.888100683986782,0.006103515625,44.20166015625,2.81219482421875,14.48822021484375,completed,measured
E01003279,Lewisham 011D,Lewisham,16.265,Q2,80,9.2266845703125,4.6142578125,10.721511249867827,0.042724609375,41.78466796875,3.16314697265625,9.72900390625,completed,measured
E01003280,Lewisham 016A,Lewisham,26.957,Q3,80,33.992462158203125,35.0189208984375,17.729905988943315,2.618408203125,69.866943359375,18.8568115234375,46.59271240234375,completed,measured
E01003281,Lewisham 016B,Lewisham,17.245,Q2,80,24.54551696777344,22.1923828125,16.73280074668543,0.018310546875,78.485107421875,11.75384521484375,30.8349609375,completed,measured
E01003282,Lewisham 013A,Lewisham,23.443,Q3,80,13.151779174804688,8.8043212890625,11.974982541811318,0.0,45.5810546875,1.23443603515625,24.76348876953125,completed,measured
E01003283,Lewisham 013B,Lewisham,11.31,Q1_Least,80,7.4090576171875,3.7628173828125,8.304832625444359,0.0,33.367919921875,0.78887939453125,11.42578125,completed,measured
E01003284,Lewisham 013C,Lewisham,19.337,Q2,80,9.5855712890625,2.294921875,14.481606740255671,0.0,63.8671875,0.5340576171875,15.06500244140625,completed,measured
E01003285,Lewisham 016C,Lewisham,13.687,Q1_Least,80,15.31036376953125,15.22216796875,9.783405658463147,0.054931640625,37.09716796875,7.7056884765625,23.49700927734375,completed,measured
E01003286,Lewisham 013D,Lewisham,30.194,Q4,80,13.95111083984375,12.8997802734375,9.525265285323554,0.0,33.331298828125,5.560302734375,22.3846435546875,completed,measured
E01003287,Lewisham 016D,Lewisham,12.552,Q1_Least,80,16.8634033203125,16.424560546875,14.27185371822076,0.0,63.8671875,3.33251953125,24.98016357421875,completed,measured
E01003288,Lewisham 012A,Lewisham,30.802,Q4,80,1.8531036376953125,0.3997802734375,2.831680916418829,0.0,12.689208984375,0.00457763671875,2.58331298828125,completed,measured
E01003290,Lewisham 012C,Lewisham,45.854,Q5_Most,80,15.841903686523438,18.6492919921875,9.7699826028245,0.0244140625,33.251953125,4.9468994140625,24.041748046875,completed,measured
E01003291,Lewisham 012D,Lewisham,44.99,Q5_Most,80,6.5948486328125,2.8778076171875,7.821272395270178,0.0,25.384521484375,0.79345703125,9.18731689453125,completed,measured
E01003292,Lewisham 017A,Lewisham,20.574,Q2,80,17.0001220703125,21.0784912109375,8.841733276259799,0.0,38.41552734375,11.93695068359375,22.515869140625,completed,measured
E01003293,Lewisham 017B,Lewisham,28.053,Q4,80,9.398422241210938,4.3548583984375,9.009511006058746,0.0,22.711181640625,1.42059326171875,19.39697265625,completed,measured
E01003295,Lewisham 017D,Lewisham,29.292,Q4,80,18.691558837890625,19.940185546875,12.185941895165772,0.0,63.8671875,7.91473388671875,27.05841064453125,completed,measured
E01003296,Lewisham 012E,Lewisham,28.631,Q4,80,13.052139282226562,9.5184326171875,12.561467330799234,0.0,54.26025390625,4.46624755859375,16.76025390625,completed,measured
E01003297,Lewisham 003A,Lewisham,29.363,Q4,80,21.759185791015625,15.985107421875,19.874599990679627,0.0,72.393798828125,2.28271484375,37.493896484375,completed,measured
E01003298,Lewisham 039A,Lewisham,32.141,Q4,80,31.41357421875,38.214111328125,19.366148082128515,0.0,78.802490234375,12.744140625,43.95294189453125,completed,measured
E01003299,Lewisham 003B,Lewisham,32.981,Q4,80,6.0941314697265625,3.704833984375,7.600710356961712,0.0,45.135498046875,1.055908203125,8.5662841796875,completed,measured
E01003300,Lewisham 039B,Lewisham,33.853,Q5_Most,80,34.97444152832031,36.2060546875,8.091323798527737,0.0,54.168701171875,32.5653076171875,39.85748291015625,completed,measured
E01003301,Lewisham 003C,Lewisham,25.746,Q3,80,24.210281372070312,34.0545654296875,16.97048411209206,0.0,54.168701171875,3.53546142578125,38.56658935546875,completed,measured
E01003302,Lewisham 003D,Lewisham,31.65,Q4,80,14.528579711914062,13.1683349609375,11.59000828207013,0.006103515625,40.13671875,3.759765625,22.930908203125,completed,measured
E01003303,Lewisham 039C,Lewisham,40.126,Q5_Most,80,23.010787963867188,26.5045166015625,16.463017322610487,0.0,54.168701171875,3.057861328125,38.6688232421875,completed,measured
E01003304,Lewisham 039D,Lewisham,35.961,Q5_Most,80,10.748138427734377,6.195068359375,12.298487848895295,0.0,53.08837890625,0.0,20.67413330078125,completed,measured
E01003305,Lewisham 003E,Lewisham,43.327,Q5_Most,80,11.213912963867188,9.881591796875,9.049858831677644,0.506591796875,37.176513671875,3.1585693359375,17.51556396484375,completed,measured
E01003307,Lewisham 024A,Lewisham,19.336,Q2,49,29.692731584821427,26.483154296875,11.520153964645084,8.41064453125,56.26220703125,23.20556640625,36.083984375,completed,measured
E01003308,Lewisham 024B,Lewisham,23.433,Q3,80,13.406753540039062,12.2039794921875,11.846474068303108,0.103759765625,60.589599609375,2.6702880859375,17.97637939453125,completed,measured
E01003309,Lewisham 027A,Lewisham,32.138,Q4,43,39.49428824491279,36.187744140625,25.10122585319464,0.1953125,77.294921875,14.276123046875,65.0634765625,completed,measured
E01003310,Lewisham 027B,Lewisham,29.569,Q4,80,14.147720336914062,10.09521484375,14.025142057492396,0.0,66.56494140625,3.12652587890625,21.2890625,completed,measured
E01003311,Lewisham 027C,Lewisham,17.357,Q2,0,24.657348628293356,24.657348628293356,8.0,9.657348628293356,39.657348628293356,19.657348628293356,29.657348628293356,no_data,predicted
E01003312,Lewisham 027D,Lewisham,17.586,Q2,0,24.403734043476874,24.403734043476874,8.0,9.403734043476874,39.403734043476874,19.403734043476874,29.403734043476874,no_data,predicted
E01003313,Lewisham 027E,Lewisham,35.351,Q5_Most,80,32.59185791015625,31.414794921875,23.16029939230868,4.937744140625,77.294921875,7.45849609375,51.3214111328125,completed,measured
E01003314,Lewisham 024C,Lewisham,17.09,Q2,80,15.113983154296877,13.4185791015625,11.19935980438714,0.0,60.589599609375,6.8634033203125,19.989013671875,completed,measured
E01003315,Lewisham 024D,Lewisham,27.35,Q3,80,15.22979736328125,15.2618408203125,12.52844411024771,0.0,46.93603515625,2.9754638671875,24.59564208984375,completed,measured
E01003316,Lewisham 024E,Lewisham,17.224,Q2,80,11.478652954101562,10.3240966796875,9.07277953433127,0.6591796875,48.4619140625,4.10308837890625,15.11383056640625,completed,measured
E01003317,Lewisham 020A,Lewisham,28.027,Q4,80,10.88043212890625,4.9285888671875,14.071670399849843,0.0,71.86279296875,2.099609375,13.580322265625,completed,measured
E01003318,Lewisham 020B,Lewisham,47.114,Q5_Most,80,11.2640380859375,5.8624267578125,15.116311067611448,0.0,86.468505859375,1.55181884765625,13.68560791015625,completed,measured
E01003319,Lewisham 018A,Lewisham,31.239,Q4,80,7.16522216796875,3.6407470703125,9.262779343042396,0.0,50.970458984375,1.3214111328125,9.6649169921875,completed,measured
E01003320,Lewisham 018B,Lewisham,35.069,Q5_Most,80,6.0103607177734375,4.0435791015625,6.510573422561409,0.0,37.078857421875,2.03704833984375,8.21685791015625,completed,measured
E01003321,Lewisham 020C,Lewisham,32.198,Q4,80,10.984039306640623,7.6446533203125,9.092132394942508,0.140380859375,44.43359375,4.57763671875,15.484619140625,completed,measured
E01003322,Lewisham 020D,Lewisham,24.37,Q3,80,26.308746337890625,10.9954833984375,27.07917611179176,0.0,75.421142578125,1.2908935546875,53.16314697265625,completed,measured
E01003323,Lewisham 018C,Lewisham,34.133,Q5_Most,80,3.4930419921875,0.78125,7.4007384212716,0.0,46.453857421875,0.1953125,2.83203125,completed,measured
E01003324,Lewisham 020E,Lewisham,37.075,Q5_Most,80,10.583114624023438,3.3935546875,16.88952778013963,0.0,73.394775390625,0.225830078125,12.13226318359375,completed,measured
E01003325,Lewisham 018D,Lewisham,36.329,Q5_Most,80,5.350112915039063,2.67333984375,7.835199747540492,0.0,46.453857421875,0.9521484375,6.09130859375,completed,measured
E01003326,Lewisham 035A,Lewisham,28.866,Q4,0,21.86648487315764,21.86648487315764,8.0,6.8664848731576384,36.86648487315764,16.86648487315764,26.86648487315764,no_data,predicted
E01003327,Lewisham 035B,Lewisham,16.422,Q2,80,10.366897583007812,6.280517578125,10.091388350534874,0.042724609375,42.3828125,4.35638427734375,12.6983642578125,completed,measured
E01003328,Lewisham 035C,Lewisham,26.287,Q3,80,9.598770141601562,4.0191650390625,14.053521964108027,0.0,59.515380859375,1.531982421875,10.58349609375,completed,measured
E01003329,Lewisham 033A,Lewisham,19.169,Q2,80,30.115509033203125,30.0079345703125,21.43587156443069,4.937744140625,75.762939453125,7.17926025390625,39.617919921875,completed,measured
E01003330,Lewisham 033B,Lewisham,34.114,Q5_Most,80,32.17689514160156,32.1258544921875,14.978415764549952,7.6171875,71.832275390625,20.1568603515625,40.90423583984375,completed,measured
E01003331,Lewisham 033C,Lewisham,26.871,Q3,80,38.230743408203125,37.8692626953125,12.29286946985267,13.482666015625,67.00439453125,29.193115234375,47.06268310546875,completed,measured
E01003332,Lewisham 033D,Lewisham,27.507,Q4,80,37.09884643554688,37.481689453125,12.8665104990402,8.026123046875,67.00439453125,26.98211669921875,47.314453125,completed,measured
E01003333,Lewisham 035D,Lewisham,24.816,Q3,0,22.006225308521866,22.006225308521866,8.0,7.006225308521866,37.00622530852186,17.006225308521866,27.006225308521866,no_data,predicted
E01003334,Lewisham 033E,Lewisham,28.809,Q4,80,13.857192993164062,6.1004638671875,16.032532113764844,0.0,68.5546875,1.544189453125,25.46844482421875,completed,measured
E01003335,Lewisham 035E,Lewisham,33.691,Q4,80,16.724853515625,9.16748046875,16.649419649959917,1.116943359375,72.430419921875,6.0394287109375,21.728515625,completed,measured
E01003336,Lewisham 010A,Lewisham,34.034,Q5_Most,73,30.934289383561644,30.43212890625,16.966610477324032,0.06103515625,68.12744140625,17.724609375,44.82421875,completed,measured
E01003337,Lewisham 010B,Lewisham,33.273,Q4,80,34.62547302246094,35.19287109375,15.091175889656949,6.8115234375,65.057373046875,20.513916015625,45.4833984375,completed,measured
E01003338,Lewisham 006A,Lewisham,34.64,Q5_Most,80,17.33001708984375,8.8623046875,19.804903121861685,0.0,73.431396484375,2.20947265625,31.80084228515625,completed,measured
E01003339,Lewisham 006B,Lewisham,26.452,Q3,80,20.12481689453125,11.4959716796875,20.8655074410664,0.067138671875,76.055908203125,5.84564208984375,26.0162353515625,completed,measured
E01003340,Lewisham 006C,Lewisham,18.948,Q2,80,13.006134033203123,9.832763671875,13.453067214211194,0.0,71.246337890625,3.63922119140625,14.361572265625,completed,measured
E01003341,Lewisham 006D,Lewisham,20.72,Q2,80,10.21881103515625,9.161376953125,6.862333391584733,0.0,35.675048828125,5.3955078125,14.813232421875,completed,measured
E01003342,Lewisham 010C,Lewisham,19.498,Q2,80,17.778549194335938,10.1043701171875,21.23767906348189,0.01220703125,94.287109375,6.59637451171875,17.5628662109375,completed,measured
E01003344,Lewisham 010D,Lewisham,19.594,Q2,80,14.952316284179688,7.745361328125,18.00134327191012,0.0,67.193603515625,4.296875,14.55535888671875,completed,measured
E01003345,Lewisham 010E,Lewisham,16.681,Q2,80,29.52430725097656,28.6651611328125,18.34706618594238,0.15869140625,70.8740234375,16.0614013671875,41.26739501953125,completed,measured
E01003346,Lewisham 026A,Lewisham,34.426,Q5_Most,80,36.333770751953125,36.81640625,5.267777034209801,23.870849609375,47.8759765625,33.85162353515625,39.9932861328125,completed,measured
E01003347,Lewisham 030A,Lewisham,44.725,Q5_Most,80,34.20173645019531,35.09521484375,4.158780256993745,24.212646484375,47.3876953125,32.0281982421875,36.395263671875,completed,measured
E01003348,Lewisham 030B,Lewisham,25.742,Q3,80,12.904205322265623,13.873291015625,6.027192705302069,1.318359375,22.906494140625,9.09423828125,17.7001953125,completed,measured
E01003349,Lewisham 026B,Lewisham,33.222,Q4,80,29.29649353027344,39.776611328125,16.7316478079472,0.0,48.016357421875,14.01824951171875,43.12896728515625,completed,measured
E01003350,Lewisham 030C,Lewisham,33.849,Q4,0,23.066922191157907,23.066922191157907,8.0,8.066922191157907,38.06692219115791,18.066922191157907,28.066922191157907,no_data,predicted
E01003351,Lewisham 026C,Lewisham,37.163,Q5_Most,80,36.36116027832031,39.129638671875,9.425504401638804,3.741455078125,48.016357421875,34.04388427734375,42.50030517578125,completed,measured
E01003352,Lewisham 030D,Lewisham,30.959,Q4,80,12.25067138671875,12.2467041015625,5.907609775793448,1.318359375,22.906494140625,7.58819580078125,17.3583984375,completed,measured
E01003353,Lewisham 030E,Lewisham,21.578,Q3,80,11.225967407226562,10.113525390625,8.081827083205074,0.0,32.03125,4.81109619140625,17.4102783203125,completed,measured
E01003354,Lewisham 026D,Lewisham,22.059,Q3,80,20.72227478027344,15.380859375,18.11596449292556,0.335693359375,71.44775390625,3.9276123046875,35.9771728515625,completed,measured
E01032564,Lewisham 037E,Lewisham,40.061,Q5_Most,0,24.46308555335118,24.46308555335118,8.0,9.463085553351181,39.46308555335118,19.46308555335118,29.46308555335118,no_data,predicted
E01032565,Lewisham 038E,Lewisham,37.246,Q5_Most,68,22.905506807215072,19.8516845703125,11.085557571941802,4.1015625,60.577392578125,15.29998779296875,28.43017578125,completed,measured
E01032579,Lewisham 039E,Lewisham,36.046,Q5_Most,80,8.46954345703125,1.96533203125,10.970722478442363,0.0,41.27197265625,0.0457763671875,16.259765625,completed,measured
E01033320,Lewisham 017E,Lewisham,21.872,Q3,80,19.8773193359375,21.3592529296875,8.183825610206153,0.604248046875,32.04345703125,15.82794189453125,27.03704833984375,completed,measured
E01033322,Lewisham 017F,Lewisham,22.616,Q3,80,19.150314331054688,21.7864990234375,8.653275808467557,0.0244140625,38.41552734375,18.44940185546875,23.03009033203125,completed,measured
E01033324,Lewisham 008E,Lewisham,32.623,Q4,80,24.56855773925781,27.5634765625,14.84000615520801,0.0,50.9033203125,11.76605224609375,35.7147216796875,completed,measured
E01033325,Lewisham 008F,Lewisham,19.826,Q2,80,5.498809814453125,0.1068115234375,11.55181388440682,0.0,51.6357421875,0.0,5.13458251953125,completed,measured
E01033327,Lewisham 012F,Lewisham,33.686,Q4,80,13.701629638671877,7.9559326171875,15.31349073627347,0.0,54.26025390625,0.665283203125,20.1263427734375,completed,measured
E01033341,Lewisham 012G,Lewisham,31.554,Q4,80,12.702865600585938,16.7449951171875,9.164214752258031,0.0,30.94482421875,1.88751220703125,19.64569091796875,completed,measured
E01003911,Southwark 020A,Southwark,29.823,Q4,80,16.075592041015625,13.19580078125,15.30454321162702,0.0,67.93212890625,1.62200927734375,23.4649658203125,completed,measured
E01003912,Southwark 019A,Southwark,40.627,Q5_Most,80,22.760467529296875,19.293212890625,18.1806016496416,0.0,68.05419921875,7.2906494140625,32.12890625,completed,measured
E01003913,Southwark 024A,Southwark,19.198,Q2,80,10.522994995117188,1.5289306640625,16.721374587403375,0.0,70.904541015625,0.006103515625,14.27001953125,completed,measured
E01003914,Southwark 024B,Southwark,21.514,Q3,80,19.5916748046875,16.986083984375,16.43325648042182,0.0,67.93212890625,7.2906494140625,26.9775390625,completed,measured
E01003915,Southwark 024C,Southwark,28.036,Q4,80,18.822021484375,15.8233642578125,14.208501873148242,0.0,67.93212890625,10.040283203125,24.49493408203125,completed,measured
E01003916,Southwark 020B,Southwark,24.749,Q3,80,11.400146484375,7.3699951171875,11.058441820317096,0.0,51.171875,3.2379150390625,18.2769775390625,completed,measured
E01003917,Southwark 020C,Southwark,30.163,Q4,80,16.177291870117188,11.9598388671875,15.958132653113994,0.0,76.080322265625,5.20782470703125,21.21734619140625,completed,measured
E01003918,Southwark 020D,Southwark,34.58,Q5_Most,80,18.442153930664062,8.3984375,22.69411119237394,0.0,86.81640625,2.9693603515625,21.58966064453125,completed,measured
E01003919,Southwark 021A,Southwark,23.585,Q3,0,15.41757616866189,15.41757616866189,8.0,0.4175761686618902,30.41757616866189,10.41757616866189,20.41757616866189,no_data,predicted
E01003920,Southwark 021B,Southwark,32.296,Q4,0,13.215887127662073,13.215887127662073,8.0,0.0,28.21588712766207,8.215887127662073,18.21588712766207,no_data,predicted
E01003921,Southwark 021C,Southwark,39.685,Q5_Most,0,15.915545005586985,15.915545005586985,8.0,0.9155450055869849,30.915545005586985,10.915545005586985,20.915545005586985,no_data,predicted
E01003922,Southwark 021D,Southwark,30.64,Q4,0,16.07743840454133,16.07743840454133,8.0,1.0774384045413292,31.07743840454133,11.07743840454133,21.07743840454133,no_data,predicted
