lsoa_code,image_id,gvi,method,model,vegetation_pixels,total_pixels,timestamp
E01004519,868594158205336,6.026697158813477,deeplearning,segformer,126389,2097152,2025-08-02T00:34:45.768752
E01004519,297742679737312,6.038904190063477,deeplearning,segformer,126645,2097152,2025-08-02T00:34:46.926531
E01004519,2014759778871727,5.917882919311523,deeplearning,segformer,124107,2097152,2025-08-02T00:34:48.081424
E01004519,1074914280171703,3.6837100982666016,deeplearning,segformer,77253,2097152,2025-08-02T00:34:49.247420
E01004519,2253345308193221,8.602380752563477,deeplearning,segformer,180405,2097152,2025-08-02T00:34:50.406623
E01004519,274596318897476,7.242155075073242,deeplearning,segformer,151879,2097152,2025-08-02T00:34:51.568910
E01004519,365574745809449,6.266689300537109,deeplearning,segformer,131422,2097152,2025-08-02T00:34:52.753143
E01004519,662330439216059,6.449651718139648,deeplearning,segformer,135259,2097152,2025-08-02T00:34:53.918737
E01004519,300568212739474,8.119678497314453,deeplearning,segformer,170282,2097152,2025-08-02T00:34:55.075531
E01004519,1688278771668382,5.953264236450195,deeplearning,segformer,124849,2097152,2025-08-02T00:34:56.243054
E01004519,3682694395294173,9.57789421081543,deeplearning,segformer,200863,2097152,2025-08-02T00:34:57.403528
E01004519,1060188548456885,7.693243026733398,deeplearning,segformer,161339,2097152,2025-08-02T00:34:58.565120
E01001646,1155778461501248,19.045607248942055,deeplearning,segformer,599123,3145728,2025-08-02T00:35:00.709513
E01001646,206989234428069,15.559673309326172,deeplearning,segformer,489465,3145728,2025-08-02T00:35:02.461362
E01001646,374359620618141,13.182735443115234,deeplearning,segformer,414693,3145728,2025-08-02T00:35:04.121847
E01001646,2266379963497739,21.50554656982422,deeplearning,segformer,676506,3145728,2025-08-02T00:35:05.868031
E01001646,542528567112278,16.637865702311196,deeplearning,segformer,523382,3145728,2025-08-02T00:35:07.608236
E01001646,268657108062166,18.881162007649742,deeplearning,segformer,593950,3145728,2025-08-02T00:35:09.356116
E01001646,917875715722402,17.824649810791016,deeplearning,segformer,560715,3145728,2025-08-02T00:35:10.868038
E01001646,222074166061919,28.77359390258789,deeplearning,segformer,905139,3145728,2025-08-02T00:35:12.362060
E01001646,493445201882139,42.08272298177083,deeplearning,segformer,1323808,3145728,2025-08-02T00:35:13.849574
E01001646,3003521633215031,16.802692413330078,deeplearning,segformer,528567,3145728,2025-08-02T00:35:15.335134
E01001646,1315723752143964,18.056964874267578,deeplearning,segformer,568023,3145728,2025-08-02T00:35:16.832235
E01001646,185572090104866,21.35448455810547,deeplearning,segformer,671754,3145728,2025-08-02T00:35:18.324868
E01001646,232895441690776,38.54106267293294,deeplearning,segformer,1212397,3145728,2025-08-02T00:35:19.828019
E01001646,771280453556594,12.424500783284504,deeplearning,segformer,390841,3145728,2025-08-02T00:35:21.338618
E01001646,798286614409446,15.61438242594401,deeplearning,segformer,491186,3145728,2025-08-02T00:35:22.900063
E01001646,559264691904392,9.175968170166016,deeplearning,segformer,288651,3145728,2025-08-02T00:35:24.408143
E01001646,515396826301889,9.125900268554688,deeplearning,segformer,287076,3145728,2025-08-02T00:35:25.900886
E01001646,783885255853099,8.022816975911457,deeplearning,segformer,252376,3145728,2025-08-02T00:35:27.389118
E01001646,301663064821795,8.960310618082683,deeplearning,segformer,281867,3145728,2025-08-02T00:35:28.888370
E01001646,991600634913350,22.314516703287758,deeplearning,segformer,701954,3145728,2025-08-02T00:35:30.400707
E01001646,2265243686944182,19.903882344563804,deeplearning,segformer,626122,3145728,2025-08-02T00:35:31.891614
E01001646,373680144026579,17.391077677408852,deeplearning,segformer,547076,3145728,2025-08-02T00:35:33.405374
E01001646,1861150004058976,8.641370137532551,deeplearning,segformer,271834,3145728,2025-08-02T00:35:34.932870
E01001646,4071886002866084,15.600204467773438,deeplearning,segformer,490740,3145728,2025-08-02T00:35:36.427596
E01001646,3881796818604377,68.21476618448892,deeplearning,segformer,2145851,3145728,2025-08-02T00:35:37.943023
E01001646,174534607812848,15.12902577718099,deeplearning,segformer,475918,3145728,2025-08-02T00:35:39.432230
E01001646,951281389015594,19.435787200927734,deeplearning,segformer,611397,3145728,2025-08-02T00:35:40.932346
E01001646,1742257515935502,4.859097798665365,deeplearning,segformer,152854,3145728,2025-08-02T00:35:42.434791
E01001646,574551316845501,26.138814290364582,deeplearning,segformer,822256,3145728,2025-08-02T00:35:43.942245
E01001646,340614774147495,20.429229736328125,deeplearning,segformer,642648,3145728,2025-08-02T00:35:45.449199
E01001646,193452619354783,23.003228505452476,deeplearning,segformer,723619,3145728,2025-08-02T00:35:46.951860
E01001646,288243263010950,18.882465362548828,deeplearning,segformer,593991,3145728,2025-08-02T00:35:48.449598
E01001646,2984614525139647,25.766754150390625,deeplearning,segformer,810552,3145728,2025-08-02T00:35:49.963129
E01001646,475596590217298,22.522735595703125,deeplearning,segformer,708504,3145728,2025-08-02T00:35:51.465194
E01001646,316004146717928,26.660505930582683,deeplearning,segformer,838667,3145728,2025-08-02T00:35:52.981093
E01001646,847880289487078,38.935693105061844,deeplearning,segformer,1224811,3145728,2025-08-02T00:35:54.496565
E01001646,1655481064841422,33.175500233968094,deeplearning,segformer,1043611,3145728,2025-08-02T00:35:56.065177
E01001646,307667567605808,28.325843811035156,deeplearning,segformer,891054,3145728,2025-08-02T00:35:57.556221
E01001646,1094306044389298,10.652891794840496,deeplearning,segformer,335111,3145728,2025-08-02T00:35:59.043294
E01001646,467637510967303,31.95476531982422,deeplearning,segformer,1005210,3145728,2025-08-02T00:36:00.529205
E01001646,975527516598030,27.86865234375,deeplearning,segformer,876672,3145728,2025-08-02T00:36:02.021475
E01001646,846949582696400,21.818510691324867,deeplearning,segformer,686351,3145728,2025-08-02T00:36:03.503073
E01001646,307613477666596,2.1976470947265625,deeplearning,segformer,69132,3145728,2025-08-02T00:36:04.991316
E01001646,556993768790708,26.099777221679688,deeplearning,segformer,821028,3145728,2025-08-02T00:36:06.481568
E01001646,204684068176345,28.366533915201824,deeplearning,segformer,892334,3145728,2025-08-02T00:36:07.979487
E01001646,470658257371788,19.8884646097819,deeplearning,segformer,625637,3145728,2025-08-02T00:36:09.484463
E01001646,305293801072090,9.875170389811199,deeplearning,segformer,310646,3145728,2025-08-02T00:36:10.967733
E01001646,576193506702237,13.348515828450521,deeplearning,segformer,419908,3145728,2025-08-02T00:36:12.454967
E01001646,354683792703717,37.06013361612956,deeplearning,segformer,1165811,3145728,2025-08-02T00:36:13.946946
E01001646,2978432919078822,20.270252227783203,deeplearning,segformer,637647,3145728,2025-08-02T00:36:15.440914
E01001646,334380518419167,12.295468648274738,deeplearning,segformer,386782,3145728,2025-08-02T00:36:16.930814
E01001646,2353446921461138,22.33409881591797,deeplearning,segformer,702570,3145728,2025-08-02T00:36:18.421430
E01001646,141397437975239,13.675657908121744,deeplearning,segformer,430199,3145728,2025-08-02T00:36:19.905610
E01001646,294343909006252,6.2760670979817705,deeplearning,segformer,197428,3145728,2025-08-02T00:36:21.385634
E01001646,954860495291257,33.01566441853841,deeplearning,segformer,1038583,3145728,2025-08-02T00:36:22.889201
E01001646,419618795660872,17.817083994547524,deeplearning,segformer,560477,3145728,2025-08-02T00:36:24.374757
E01001646,2883396378586687,2.69168217976888,deeplearning,segformer,84673,3145728,2025-08-02T00:36:25.850191
E01001646,484325072642179,19.20057932535807,deeplearning,segformer,603998,3145728,2025-08-02T00:36:27.327734
E01001646,392031458581134,11.632156372070312,deeplearning,segformer,365916,3145728,2025-08-02T00:36:28.796166
E01001646,1892681927551993,4.068120320638021,deeplearning,segformer,127972,3145728,2025-08-02T00:36:30.266566
E01001646,842433269983311,18.469111124674477,deeplearning,segformer,580988,3145728,2025-08-02T00:36:31.758638
E01001646,1440045203003183,8.608818054199219,deeplearning,segformer,270810,3145728,2025-08-02T00:36:33.231985
E01001646,847991599123010,17.432053883870445,deeplearning,segformer,548365,3145728,2025-08-02T00:36:34.705627
E01001646,373652860755717,9.853680928548176,deeplearning,segformer,309970,3145728,2025-08-02T00:36:36.182261
E01001646,536023800913884,17.862796783447266,deeplearning,segformer,561915,3145728,2025-08-02T00:36:37.655823
E01001646,158147242929430,15.8903439839681,deeplearning,segformer,499867,3145728,2025-08-02T00:36:39.127890
E01001646,823521784923565,19.502989451090492,deeplearning,segformer,613511,3145728,2025-08-02T00:36:40.597883
E01001646,941055660063071,13.694190979003906,deeplearning,segformer,430782,3145728,2025-08-02T00:36:42.189051
E01001646,1693556177518516,12.549654642740885,deeplearning,segformer,394778,3145728,2025-08-02T00:36:43.782095
E01001646,396101091683974,27.11957295735677,deeplearning,segformer,853108,3145728,2025-08-02T00:36:45.313598
E01001646,499254051225898,22.519143422444664,deeplearning,segformer,708391,3145728,2025-08-02T00:36:46.787326
E01001646,219281866707773,9.695688883463543,deeplearning,segformer,305000,3145728,2025-08-02T00:36:48.258325
E01001646,154595516621138,18.174044291178383,deeplearning,segformer,571706,3145728,2025-08-02T00:36:49.727184
E01001646,2860301997619801,14.270432790120443,deeplearning,segformer,448909,3145728,2025-08-02T00:36:51.258280
E01001646,734868163979489,19.134012858072914,deeplearning,segformer,601904,3145728,2025-08-02T00:36:52.746716
E01001646,230894231702994,17.409165700276695,deeplearning,segformer,547645,3145728,2025-08-02T00:36:54.245430
E01001646,465651591188203,20.786571502685547,deeplearning,segformer,653889,3145728,2025-08-02T00:36:55.725349
E01001646,756361891741118,22.284952799479164,deeplearning,segformer,701024,3145728,2025-08-02T00:36:57.205592
E01001646,1395388604170787,17.657852172851562,deeplearning,segformer,555468,3145728,2025-08-02T00:36:58.683429
E01001646,306254961063786,18.030548095703125,deeplearning,segformer,567192,3145728,2025-08-02T00:37:00.171088
E01001646,948580699248270,14.52493667602539,deeplearning,segformer,456915,3145728,2025-08-02T00:37:01.647695
E01001646,224547839100594,16.063976287841797,deeplearning,segformer,505329,3145728,2025-08-02T00:37:03.122333
E01001646,188974543146744,24.369398752848305,deeplearning,segformer,766595,3145728,2025-08-02T00:37:04.596946
E01001646,2741851856037376,24.226856231689453,deeplearning,segformer,762111,3145728,2025-08-02T00:37:06.087121
E01001646,2996239390698751,22.856712341308594,deeplearning,segformer,719010,3145728,2025-08-02T00:37:07.563464
E01001646,982975772455386,24.835332234700523,deeplearning,segformer,781252,3145728,2025-08-02T00:37:09.032231
E01001646,279023663915379,16.66771570841471,deeplearning,segformer,524321,3145728,2025-08-02T00:37:10.506265
E01001646,341145884066567,15.01153310139974,deeplearning,segformer,472222,3145728,2025-08-02T00:37:11.979755
E01001646,825739561365270,15.058581034342447,deeplearning,segformer,473702,3145728,2025-08-02T00:37:13.454421
E01001646,3774036012718407,17.484474182128906,deeplearning,segformer,550014,3145728,2025-08-02T00:37:14.924101
E01001646,4045903818864217,24.866739908854164,deeplearning,segformer,782240,3145728,2025-08-02T00:37:16.400473
E01001646,254616123108149,20.520718892415367,deeplearning,segformer,645526,3145728,2025-08-02T00:37:17.871993
E01001646,1118634558645180,20.85402806599935,deeplearning,segformer,656011,3145728,2025-08-02T00:37:19.340400
E01001646,199860615289499,15.869839986165365,deeplearning,segformer,499222,3145728,2025-08-02T00:37:20.815299
E01001646,314336293569755,30.191485087076824,deeplearning,segformer,949742,3145728,2025-08-02T00:37:22.314227
E01001646,180636257305202,9.756215413411457,deeplearning,segformer,306904,3145728,2025-08-02T00:37:23.788168
E01001646,791716388387322,11.599000295003254,deeplearning,segformer,364873,3145728,2025-08-02T00:37:25.256879
E01001646,1797739630407206,68.38397979736328,deeplearning,segformer,2151174,3145728,2025-08-02T00:37:26.722805
E01001646,341727797549376,11.318174997965496,deeplearning,segformer,356039,3145728,2025-08-02T00:37:28.220126
E01001646,213526286991552,13.536294301350912,deeplearning,segformer,425815,3145728,2025-08-02T00:37:29.699875
E01002794,1612397872744104,1.4714192142701998,deeplearning,segformer,34685,2357248,2025-08-02T00:37:31.539581
E01002794,771602125190797,6.27116875271503,deeplearning,segformer,147827,2357248,2025-08-02T00:37:32.897189
E01002794,1778055639411804,9.977651905951348,deeplearning,segformer,235198,2357248,2025-08-02T00:37:34.316857
E01002794,725634819835332,8.164096437880104,deeplearning,segformer,192448,2357248,2025-08-02T00:37:35.661707
E01002794,938836088282096,8.194732666015625,deeplearning,segformer,171856,2097152,2025-08-02T00:37:37.025688
E01002794,1805320007063988,3.3819989670569957,deeplearning,segformer,106475,3148286,2025-08-02T00:37:38.445603
E01002794,737329435348231,10.921637217203777,deeplearning,segformer,343565,3145728,2025-08-02T00:37:39.930535
E01002794,2144547839306803,0.11352208789163375,color_threshold,hsv_rgb,3574,3148286,2025-08-02T00:37:41.278809
E01002794,1317005293177548,15.052213428540401,deeplearning,segformer,354818,2357248,2025-08-02T00:37:42.489551
E01002794,1426769115135141,2.8076171875,deeplearning,segformer,88320,3145728,2025-08-02T00:37:43.959727
E01002794,2818362145028748,16.891002655029297,deeplearning,segformer,531345,3145728,2025-08-02T00:37:45.446307
E01002794,721077090411686,4.210615158081055,deeplearning,segformer,88303,2097152,2025-08-02T00:37:46.596479
E01002794,702294592514602,5.232033286272806,deeplearning,segformer,123332,2357248,2025-08-02T00:37:47.814479
E01002794,722315853767419,6.972749579170287,deeplearning,segformer,164365,2357248,2025-08-02T00:37:49.042208
E01002794,717402491021024,50.53884869135534,deeplearning,segformer,1191326,2357248,2025-08-02T00:37:50.264185
E01002794,1755392752051401,10.012845084595238,deeplearning,segformer,315233,3148286,2025-08-02T00:37:51.562496
E01002794,1061733092561998,9.54375610881842,deeplearning,segformer,224970,2357248,2025-08-02T00:37:52.804158
E01002794,1049086136647381,14.844846725463867,deeplearning,segformer,311319,2097152,2025-08-02T00:37:53.963636
E01002794,1293601898955206,0.30115626357515207,color_threshold,hsv_rgb,7099,2357248,2025-08-02T00:37:55.203854
E01002794,806956180922154,7.567596435546875,deeplearning,segformer,158704,2097152,2025-08-02T00:37:56.360485
E01002794,1179688597243697,2.5102153019113813,deeplearning,segformer,59172,2357248,2025-08-02T00:37:57.581760
E01002794,1887135998811283,2.564685599478714,deeplearning,segformer,60456,2357248,2025-08-02T00:37:58.794630
E01002794,1041023918138149,3.7489055033666374,color_threshold,hsv_rgb,88371,2357248,2025-08-02T00:38:00.035404
E01002794,1020982893057820,46.18622461954753,deeplearning,segformer,1452893,3145728,2025-08-02T00:38:01.558737
E01002794,917775277143945,0.018920368158123372,color_threshold,hsv_rgb,446,2357248,2025-08-02T00:38:02.818458
E01002794,1603579220311812,21.311786794465306,deeplearning,segformer,670956,3148286,2025-08-02T00:38:04.119310
E01002794,685183137820882,15.393458812988706,deeplearning,segformer,362862,2357248,2025-08-02T00:38:05.333607
E01002794,513112028033819,5.724430084228516,deeplearning,segformer,180075,3145728,2025-08-02T00:38:06.808183
E01002794,2908391472655478,35.99681854248047,deeplearning,segformer,1132362,3145728,2025-08-02T00:38:08.284025
E01002794,2317822005286891,5.185461044311523,deeplearning,segformer,108747,2097152,2025-08-02T00:38:09.455412
E01002794,598029439974153,6.594276428222656,deeplearning,segformer,138292,2097152,2025-08-02T00:38:10.634695
E01002794,1236418250802195,16.240378610990444,deeplearning,segformer,382826,2357248,2025-08-02T00:38:11.854857
E01002794,1222798146241501,12.921571731567383,deeplearning,segformer,270985,2097152,2025-08-02T00:38:13.014144
E01002794,4006315602941401,13.69401946676803,deeplearning,segformer,322802,2357248,2025-08-02T00:38:14.235323
E01002794,1893038891457889,8.506298065185547,deeplearning,segformer,178390,2097152,2025-08-02T00:38:15.405610
